DATETIME,000016.SH,000300.SH,000905.SH,510050.SH,510300.SH,510500.SH,IC00.CFE,IC01.CFE,IC02.CFE,IC03.CFE,IF00.CFE,IF01.CFE,IF02.CFE,IF03.CFE,IH00.CFE,IH01.CFE,IH02.CFE,IH03.CFE
2017-10-24 10:23:00,2754.3141,3953.1581,6593.5122,2.803,4.008,6.945,6534.8,6498,6427.6,6367,3936.6,3931,3925.8,3922,2757.2,2762.4,2779.4,2787.8
2017-10-24 10:24:00,2753.8722,3953.0528,6594.455,2.803,4.008,6.947,6535.2,6502.4,6430.2,6367,3935.4,3931,3928,3922,2757,2763.4,2780.8,2790.6
2017-10-24 10:25:00,2753.7137,3952.6121,6594.0859,2.803,4.008,6.948,6533.8,6500,6433.6,6367,3935.2,3931,3926.6,3922,2756.8,2762.2,2780.8,2790.6
2017-10-24 10:26:00,2755.1789,3953.089,6593.8391,2.805,4.008,6.947,6534.4,6501.8,6433.6,6367,3936.2,3932,3927.6,3921.2,2758.6,2763.6,2780.8,2791.8
2017-10-24 10:27:00,2754.401,3951.8334,6593.0409,2.803,4.007,6.944,6527.4,6494,6427,6367,3934,3928.6,3926,3924.2,2756.2,2762.8,2779.4,2788.2
2017-10-24 10:28:00,2753.7818,3951.1144,6592.3457,2.803,4.005,6.945,6531.8,6499,6424.4,6367,3934.4,3929,3925.6,3924.2,2756.6,2761.2,2779.4,2788.2
2017-10-24 10:29:00,2753.3031,3950.3457,6591.3581,2.803,4.005,6.944,6528,6496.6,6424.4,6367,3934.2,3929,3925.6,3924.2,2756.6,2761.2,2779.4,2788.2
2017-10-24 10:30:00,2752.8393,3949.3692,6589.9426,2.804,4.005,6.941,6526.4,6492.8,6424.4,6367,3934.2,3929.2,3925.6,3924.2,2756.6,2762.6,2779.4,2788.2
2017-10-24 10:31:00,2753.8574,3950.0501,6588.165,2.803,4.004,6.941,6526,6494.2,6420.4,6367,3934,3928,3925.6,3924.2,2757.2,2761.8,2779.4,2788.2
2017-10-24 10:32:00,2753.8496,3950.127,6588.162,2.805,4.004,6.939,6531,6497.2,6420.4,6367,3934.6,3929.6,3925.6,3920.4,2758.4,2763.6,2779.4,2788
2017-10-24 10:33:00,2753.9487,3950.1894,6587.1806,2.804,4.005,6.937,6524.6,6492.8,6419.6,6367,3933.4,3929.6,3925.6,3920.4,2757.8,2763,2779.8,2788.4
2017-10-24 10:34:00,2754.0348,3950.9891,6587.2674,2.803,4.003,6.933,6527.2,6494.6,6413.8,6365,3934.8,3929.4,3926.4,3922,2758.8,2763.6,2778.8,2788.4
2017-10-24 10:35:00,2754.4865,3951.4942,6586.3063,2.804,4.005,6.933,6517,6485,6413.6,6354.8,3933.8,3929.6,3925.4,3922,2758.2,2763,2778.8,2788.4
2017-10-24 10:36:00,2753.4943,3950.6926,6585.3593,2.803,4.005,6.929,6515.4,6482.2,6413.6,6354.8,3932.8,3927,3925,3922,2757.2,2763,2778.8,2788.4
2017-10-24 10:37:00,2754.5393,3951.3303,6585.8635,2.804,4.005,6.929,6522.4,6489.4,6413.6,6354.8,3934.2,3928,3925,3922,2758.4,2763,2779,2788.4
2017-10-24 10:38:00,2755.8068,3952.8978,6587.5911,2.806,4.007,6.929,6527.6,6494.2,6421.2,6354.8,3935.8,3929,3927.2,3922,2758.6,2764,2779,2788.4
2017-10-24 10:39:00,2755.6502,3953.3012,6589.6522,2.806,4.008,6.932,6529.8,6495.4,6421.2,6354.8,3935.4,3930,3927.2,3922,2759.4,2763.8,2779,2788.4
2017-10-24 10:40:00,2754.9774,3952.6628,6591.3858,2.804,4.006,6.932,6528,6496,6421.2,6354.8,3934,3929,3925.6,3922,2757.6,2763,2779,2788.4
2017-10-24 10:41:00,2754.2135,3951.835,6591.2834,2.804,4.005,6.927,6527.2,6496,6421.2,6357,3933.8,3929,3925.6,3922,2758.2,2762.8,2779,2788.4
2017-10-24 10:42:00,2754.0246,3951.5924,6592.0502,2.804,4.005,6.932,6532,6500.2,6427.4,6357,3933.8,3928.2,3924.2,3922,2758,2762.2,2779,2788.4
2017-10-24 10:43:00,2754.2318,3951.5562,6591.2005,2.804,4.005,6.931,6529.2,6498,6427.4,6357,3933.6,3928.2,3924.2,3922,2757.2,2762.2,2779,2788.4
2017-10-24 10:44:00,2753.4402,3951.1456,6590.99,2.804,4.004,6.931,6530.2,6495.2,6423,6355.2,3933.8,3927.4,3924,3922,2757.4,2761,2779,2788.4
2017-10-24 10:45:00,2755.001,3952.0712,6591.1734,2.804,4.006,6.934,6532.8,6495.2,6423,6355.2,3935,3929.2,3923.4,3922,2758.4,2762.2,2779,2788.4
2017-10-24 10:46:00,2754.7517,3952.2714,6592.3979,2.805,4.009,6.934,6533,6501.8,6425.4,6355.2,3934.4,3928.6,3924.2,3919.8,2758,2762,2779,2788.4
2017-10-24 10:47:00,2753.7848,3951.6031,6593.1625,2.804,4.009,6.936,6530.6,6498.2,6427.8,6355.2,3933.2,3928.8,3923.6,3919.8,2756.8,2761.8,2779,2788.4
2017-10-24 10:48:00,2752.7011,3951.2323,6592.9224,2.803,4.008,6.939,6532,6498.2,6427.8,6355.2,3933.8,3928.8,3923.6,3919.8,2756.2,2760.2,2777,2782.6
2017-10-24 10:49:00,2752.5702,3950.7932,6591.5338,2.803,4.007,6.938,6530.6,6498,6427.2,6355.2,3933,3928.6,3923.6,3919.8,2756,2760.2,2776,2782.6
2017-10-24 10:50:00,2752.7554,3950.8527,6591.2161,2.803,4.005,6.936,6530.6,6498,6427.2,6357.2,3934,3928.8,3923.6,3919.8,2756.2,2761,2777.2,2787.4
2017-10-24 10:51:00,2754.0631,3951.3448,6591.5074,2.805,4.007,6.937,6531.4,6500.4,6427.2,6357.2,3934.4,3928.8,3923.6,3919.8,2757,2762.4,2777.2,2787.4
2017-10-24 10:52:00,2752.6714,3949.6347,6590.8171,2.803,4.004,6.937,6528.8,6498.8,6425.8,6366.4,3932.8,3927.2,3923.6,3919.8,2756.2,2762.4,2777.2,2786.8
2017-10-24 10:53:00,2753.455,3950.295,6588.8349,2.803,4.005,6.937,6527.6,6494.6,6417.4,6366.4,3933.6,3927.2,3923.6,3919,2757,2761.6,2777.2,2786.8
2017-10-24 10:54:00,2754.66,3951.9871,6588.1341,2.805,4.007,6.935,6530.4,6499.2,6417.4,6366.4,3935.6,3930,3923.6,3919,2758.6,2763,2778,2788
2017-10-24 10:55:00,2755.0196,3952.5045,6588.9872,2.804,4.008,6.935,6530.8,6497,6424.6,6366.4,3934.4,3928.8,3923.6,3923.6,2758.2,2762.2,2778,2788
2017-10-24 10:56:00,2755.0823,3952.6833,6589.1518,2.805,4.007,6.936,6528.8,6497,6424.6,6366.4,3934.2,3930,3924.6,3923.6,2758.6,2762.2,2778.2,2790
2017-10-24 10:57:00,2754.5375,3952.6607,6589.0805,2.805,4.007,6.937,6533.2,6499.2,6424.6,6366.4,3935,3930,3924.6,3923.6,2758.2,2763,2778.2,2790.2
2017-10-24 10:58:00,2754.7176,3952.8878,6591.1873,2.805,4.007,6.939,6542,6508,6434,6366.4,3937.6,3931,3926,3923,2759.4,2764,2779.8,2790.2
2017-10-24 10:59:00,2753.6432,3951.9988,6592.3539,2.804,4.009,6.94,6542,6507.8,6434.6,6366.4,3936,3931.6,3928.2,3923,2757.6,2762.2,2780,2790
2017-10-24 11:00:00,2753.3848,3951.7791,6592.5316,2.803,4.008,6.942,6537,6507.8,6433.6,6366.4,3935,3931.6,3928.2,3923,2756,2761.6,2780,2790
2017-10-24 11:01:00,2752.508,3951.1943,6592.765,2.802,4.008,6.942,6535.8,6504,6433.6,6366.4,3933.6,3928.2,3924.6,3923,2755.4,2761.2,2780,2790
2017-10-24 11:02:00,2753.0155,3951.6793,6592.9617,2.803,4.007,6.941,6538.6,6505.2,6433.6,6366.4,3935.4,3930,3924.6,3923,2756,2761.2,2780,2790
2017-10-24 11:03:00,2753.5239,3951.8242,6593.4702,2.804,4.007,6.941,6540.8,6505.2,6433.6,6366.4,3935,3930,3924.6,3923.6,2756,2761.2,2776.6,2790
2017-10-24 11:04:00,2753.1762,3951.7659,6594.0647,2.803,4.007,6.941,6537.6,6505.6,6433.6,6366.4,3934.4,3930,3924.6,3923.6,2756,2761.2,2776.6,2790
2017-10-24 11:05:00,2753.3845,3951.6255,6594.1951,2.803,4.007,6.942,6535.2,6505.6,6433.6,6366.4,3933.4,3928.4,3924.6,3923.6,2756,2760,2776.6,2790
2017-10-24 11:06:00,2753.3428,3951.7895,6594.2202,2.803,4.006,6.942,6537.8,6505.6,6433.6,6366.4,3933.2,3928.4,3924.6,3923.6,2756.6,2760,2776.6,2790
2017-10-24 11:07:00,2752.8681,3951.2438,6593.6063,2.803,4.006,6.942,6535,6505.6,6433.6,6363.2,3932.8,3928.4,3924.6,3923.6,2756,2760,2776.2,2790
2017-10-24 11:08:00,2752.9308,3951.1751,6594.5027,2.803,4.006,6.942,6540.6,6505.6,6433.6,6363.2,3933,3928.8,3924.6,3923.6,2755.2,2760.4,2776.2,2790
2017-10-24 11:09:00,2753.0724,3951.3928,6594.5627,2.803,4.005,6.943,6543,6511.2,6433.6,6363.2,3934.2,3929.2,3924.6,3923.6,2755.2,2760.6,2776.2,2790
2017-10-24 11:10:00,2753.6746,3951.8615,6594.6458,2.803,4.008,6.942,6540,6507,6433.6,6363.2,3934.4,3929.8,3924.6,3924.8,2756.2,2760.6,2776.4,2790
2017-10-24 11:11:00,2753.2489,3951.7945,6594.2774,2.803,4.006,6.943,6538.2,6504.6,6433.6,6367,3933.6,3929.8,3924.2,3924.8,2755.4,2761.6,2776.4,2790
2017-10-24 11:12:00,2753.2306,3951.4145,6593.4698,2.803,4.006,6.942,6535.6,6501.4,6433.6,6367,3933.6,3929,3925,3922.2,2756.2,2761.4,2776.4,2790
2017-10-24 11:13:00,2753.3781,3951.2206,6591.7599,2.804,4.006,6.94,6530.8,6495.4,6422.2,6363.8,3932.4,3929,3923.4,3922.2,2756.8,2761.2,2776.4,2790
2017-10-24 11:14:00,2753.6606,3951.5806,6591.4783,2.804,4.007,6.94,6534.4,6502,6425.8,6363.8,3934.6,3929.4,3924.6,3922.2,2756.8,2761.4,2776.4,2790
2017-10-24 11:15:00,2753.9397,3951.3546,6591.414,2.804,4.006,6.939,6530,6497,6425.8,6363.8,3934.4,3930,3925.2,3923.4,2757.2,2762.2,2776.4,2790
2017-10-24 11:16:00,2753.1873,3950.6812,6591.0266,2.804,4.007,6.94,6531,6496.8,6425.8,6363.8,3933.4,3930,3925.2,3923.4,2757.4,2761.8,2776.4,2790
2017-10-24 11:17:00,2753.7411,3951.0896,6590.9174,2.804,4.006,6.938,6529,6496,6424,6363.8,3933.8,3930,3925.2,3923.4,2757,2761.8,2776.4,2790
2017-10-24 11:18:00,2752.9468,3950.5194,6589.76,2.804,4.007,6.939,6530.4,6496,6424,6359.2,3933.6,3929.2,3924.4,3922,2756.4,2761.8,2776.4,2790
2017-10-24 11:19:00,2752.6282,3950.2496,6588.8687,2.803,4.006,6.937,6525.4,6494.6,6424,6359.2,3933,3929.2,3924.4,3922,2757,2761.8,2776.4,2790
2017-10-24 11:20:00,2754.2964,3951.9605,6588.5428,2.804,4.006,6.935,6529.8,6493,6420.2,6359.2,3935.6,3929.2,3924.4,3922.2,2758.6,2762.2,2776.4,2790
2017-10-24 11:21:00,2755.2047,3952.8134,6588.8079,2.806,4.007,6.938,6533.2,6493,6430,6359.2,3935.2,3930,3924.4,3922.2,2757.2,2762.6,2779.4,2790
2017-10-24 11:22:00,2754.7885,3952.3583,6589.0316,2.805,4.008,6.937,6528,6499.2,6430,6360.2,3935.2,3930,3924.4,3922.2,2758,2762.6,2778,2790
2017-10-24 11:23:00,2754.4868,3952.1152,6588.8537,2.804,4.005,6.935,6530.8,6499.2,6426.2,6360.2,3934.6,3929,3924.4,3922.2,2757.4,2762.6,2778,2790
2017-10-24 11:24:00,2755.1331,3952.6346,6589.08,2.806,4.008,6.936,6532,6499.2,6428.2,6360.2,3935.8,3931,3926,3923,2759,2763.6,2778,2790
2017-10-24 11:25:00,2755.0619,3952.9385,6588.6821,2.806,4.007,6.936,6528,6496.6,6421.6,6359.6,3935.6,3931,3926,3923,2759,2763.6,2778,2790
2017-10-24 11:26:00,2755.2673,3953.0728,6589.0632,2.805,4.007,6.937,6531.6,6497.4,6425.6,6359.6,3936,3931,3926,3923,2758.6,2763.6,2778,2790
2017-10-24 11:27:00,2755.8113,3953.4181,6589.4763,2.805,4.006,6.937,6529,6497.4,6425.6,6359.6,3935.6,3930.4,3926,3923,2758.6,2763.6,2778,2790
2017-10-24 11:28:00,2754.7245,3952.6732,6589.8685,2.805,4.007,6.936,6527.8,6497.4,6425.6,6359.6,3934,3929.8,3926,3923,2757.4,2763.2,2778,2790
2017-10-24 11:29:00,2753.8021,3951.7802,6589.5473,2.804,4.005,6.937,6525.2,6495,6422.4,6357.6,3932.6,3928,3926,3923,2757.2,2762.6,2778,2790
2017-10-24 13:00:00,2753.081,3951.0555,6588.8292,2.804,4.006,6.936,6524.8,6491,6422.4,6357.6,3932,3927.6,3926,3923,2755.6,2762.6,2778,2790
2017-10-24 13:01:00,2752.5496,3949.9163,6587.1825,2.803,4.005,6.935,6523.4,6491,6414.4,6357.6,3931.2,3927,3926,3923,2755,2762.6,2778,2790
2017-10-24 13:02:00,2753.1813,3950.185,6585.9955,2.803,4.005,6.931,6526.6,6492,6414.4,6357.6,3931.4,3927,3920.8,3923,2755.8,2761.4,2778,2790
2017-10-24 13:03:00,2753.6761,3950.3682,6584.251,2.804,4.005,6.931,6522.2,6494.4,6414.4,6357.6,3931.4,3927,3922.2,3918,2756,2762.2,2778,2790
2017-10-24 13:04:00,2753.684,3950.0509,6584.3927,2.804,4.004,6.933,6519.6,6489.2,6414.4,6357.6,3930.2,3925.4,3921.6,3918,2755.8,2762.2,2778,2790
2017-10-24 13:05:00,2753.4337,3949.7173,6582.8116,2.803,4.004,6.931,6519,6487.4,6414.4,6357.6,3929.8,3924.8,3921.6,3918,2755.6,2762.2,2778,2790
2017-10-24 13:06:00,2752.6342,3949.0812,6582.4969,2.803,4.005,6.931,6520.4,6487.2,6414.4,6351.6,3930.4,3926,3921.6,3918,2755.2,2761.2,2775.2,2790
2017-10-24 13:07:00,2753.9597,3949.5709,6581.7345,2.803,4.004,6.928,6519.2,6484.2,6414.4,6351.6,3930.2,3925.2,3921.6,3916,2755.6,2761,2776.8,2790
2017-10-24 13:08:00,2755.7564,3951.2976,6581.676,2.805,4.004,6.927,6520,6484.2,6414.4,6351.6,3931.8,3926.8,3922.4,3916,2757.8,2763.2,2777,2790
2017-10-24 13:09:00,2755.4233,3950.7688,6581.7293,2.805,4.005,6.927,6520,6487.8,6413.2,6351.6,3930.8,3926.8,3922.4,3916,2756.8,2763,2777,2790
2017-10-24 13:10:00,2754.158,3949.1548,6579.0947,2.804,4.004,6.927,6511.2,6479.8,6413.2,6349.6,3929.2,3926.8,3920.6,3916,2755.6,2763,2777,2790
2017-10-24 13:11:00,2754.5992,3948.8218,6576.9852,2.805,4.003,6.925,6515.2,6482.4,6413.2,6349.6,3929.2,3924,3920.6,3916,2756.4,2761.2,2776,2790
2017-10-24 13:12:00,2754.4567,3948.0665,6574.4454,2.804,4,6.915,6513.6,6482.4,6413.2,6349.6,3928.4,3924.8,3919.6,3916,2756.4,2762.4,2776,2790
2017-10-24 13:13:00,2755.4998,3949.1009,6574.0681,2.805,4.002,6.92,6517.8,6486.4,6413.2,6349.6,3930.4,3926,3919.6,3916,2757.8,2762.4,2776,2790
2017-10-24 13:14:00,2756.274,3950.357,6574.4328,2.805,4.005,6.914,6515.6,6486.4,6413.2,6349.6,3930.8,3926,3919.6,3916,2757.8,2763.4,2778.8,2790
2017-10-24 13:15:00,2756.0927,3950.3883,6574.1849,2.805,4.003,6.919,6514,6487.2,6413.2,6349.6,3929.8,3926,3920.4,3916,2757.6,2763,2778.8,2790
2017-10-24 13:16:00,2756.1679,3950.4026,6574.016,2.805,4.003,6.919,6514,6487.2,6413.2,6349.6,3929.8,3926,3920.4,3916,2757,2763,2778.8,2786.4
2017-10-24 13:17:00,2754.8278,3949.1349,6573.7272,2.804,4.004,6.918,6513.8,6480.2,6412,6349.6,3929.4,3925.6,3920.4,3916,2757,2763,2778.8,2786.4
2017-10-24 13:18:00,2754.9154,3948.6713,6571.6525,2.804,4.004,6.915,6506,6474.4,6402.6,6346.4,3929.6,3924.2,3920.2,3916,2757.6,2762.8,2778.8,2786.4
2017-10-24 13:19:00,2756.7551,3950.0131,6569.5389,2.806,4.003,6.912,6511.2,6477,6402.6,6346.4,3931.6,3926.8,3920.8,3916,2759.2,2764.6,2778.8,2789.4
2017-10-24 13:20:00,2757.96,3951.6179,6569.9746,2.807,4.005,6.913,6510.6,6477,6405,6346.4,3932,3926.8,3920.8,3916,2758.8,2764.6,2778.8,2789.4
2017-10-24 13:21:00,2756.8253,3951.1822,6570.5095,2.806,4.005,6.913,6509.2,6478.8,6405,6346.4,3930.6,3926.4,3920.8,3916,2757.4,2764,2778,2789.4
2017-10-24 13:22:00,2758.4773,3953.0462,6573.1416,2.808,4.007,6.917,6520.6,6487.2,6412.4,6346.4,3934.6,3929.2,3922.4,3916.2,2759.4,2765,2780,2789.4
2017-10-24 13:23:00,2757.6581,3953.0493,6575.5394,2.807,4.007,6.917,6520.2,6487,6412.4,6346.4,3932.6,3928.4,3922.4,3916.2,2758,2763.6,2777.4,2789.8
2017-10-24 13:24:00,2756.0086,3951.8877,6576.9573,2.807,4.008,6.921,6517.2,6486.6,6412.4,6346.4,3932.6,3928.8,3922.2,3916.2,2757.4,2763,2776.8,2788.2
2017-10-24 13:25:00,2756.9016,3952.2887,6576.8815,2.807,4.007,6.924,6518,6481.6,6407.8,6346.4,3933,3928.8,3922,3916.2,2758.6,2763.8,2776.8,2788.2
2017-10-24 13:26:00,2756.4104,3951.9936,6577.2016,2.807,4.006,6.926,6518,6481.6,6407.8,6346.4,3933.2,3928.4,3922,3916.2,2758.2,2764.2,2776.8,2788.2
2017-10-24 13:27:00,2756.9343,3952.1588,6577.2315,2.807,4.006,6.925,6515.4,6481.2,6407.8,6346.4,3933.2,3928.2,3922,3916.2,2758.2,2764.2,2778.4,2788
2017-10-24 13:28:00,2756.3508,3951.9439,6576.7786,2.807,4.006,6.924,6515.4,6481.8,6407.8,6346.4,3932,3928.2,3922,3916.2,2758.4,2764,2778.4,2788
2017-10-24 13:29:00,2756.8061,3952.0731,6576.3333,2.806,4.007,6.924,6516.6,6484.8,6407.8,6346.4,3932.2,3928.2,3922,3916.2,2758.8,2764,2778.4,2788
2017-10-24 13:30:00,2755.9783,3951.005,6576.3502,2.806,4.004,6.92,6515,6479,6406,6349.6,3930.8,3925.6,3921.6,3916.2,2757.2,2763.4,2778.4,2788
2017-10-24 13:31:00,2755.4572,3950.5736,6575.4075,2.806,4.005,6.917,6511.6,6476.2,6406,6349.6,3931,3925.2,3921.6,3916.2,2757.8,2762.8,2778.4,2788
2017-10-24 13:32:00,2757.3499,3952.0816,6574.0012,2.807,4.005,6.92,6511.4,6477.2,6406,6349.6,3932.2,3927,3922,3917.4,2759,2763.8,2778.4,2788
2017-10-24 13:33:00,2756.9905,3951.9809,6573.2584,2.808,4.006,6.92,6511.2,6476.8,6406,6340,3931.8,3927,3922,3920,2759.2,2763.8,2778.4,2788
2017-10-24 13:34:00,2757.225,3951.5331,6572.6463,2.807,4.006,6.916,6506.4,6471.4,6399.8,6340,3931.4,3927,3921.6,3920,2758,2764,2777.8,2788
2017-10-24 13:35:00,2756.1764,3950.297,6571.082,2.807,4.006,6.915,6503.2,6469,6399.8,6341.8,3930.4,3925.8,3920.2,3917.8,2757.8,2763.8,2777.8,2788
2017-10-24 13:36:00,2755.9092,3949.1864,6567.5697,2.806,4.003,6.914,6503.6,6470.4,6395,6341.8,3929.2,3924.4,3917.4,3917.8,2758.6,2764.2,2777.8,2788
2017-10-24 13:37:00,2756.8632,3948.8762,6563.1775,2.807,4.004,6.914,6498.4,6466.8,6395,6341.8,3929,3924.8,3918,3917.8,2758.4,2763.8,2778,2788
2017-10-24 13:38:00,2758.2715,3949.9459,6560.0481,2.808,4.003,6.913,6499.4,6466,6391.8,6341.8,3930,3924.6,3920.2,3917.8,2759.4,2763.8,2779.6,2788
2017-10-24 13:39:00,2758.5747,3950.1884,6558.3958,2.808,4.004,6.908,6498.6,6466.6,6391.8,6341.8,3930,3924.6,3920.2,3917.8,2759.4,2763.8,2779.6,2788
2017-10-24 13:40:00,2760.5932,3952.2179,6558.4951,2.81,4.005,6.91,6502.2,6469,6393.6,6341.8,3932.2,3926.8,3920.4,3917.8,2761.6,2767,2781,2788
2017-10-24 13:41:00,2762.2955,3954.9417,6562.3319,2.813,4.008,6.911,6506.8,6477,6397.4,6341.8,3935,3929.6,3921.8,3917.8,2763.4,2767.6,2782,2788
2017-10-24 13:42:00,2759.8021,3953.6222,6563.9934,2.809,4.007,6.913,6504,6472.2,6400.8,6341.6,3933,3927.8,3923.6,3919.4,2760.6,2766,2782,2788
2017-10-24 13:43:00,2760.0824,3953.7484,6564.5412,2.809,4.007,6.917,6503.6,6472.2,6400.6,6347,3933.8,3927.8,3923.6,3919.4,2760.4,2765,2779.8,2788
2017-10-24 13:44:00,2759.9398,3953.5737,6565.3884,2.809,4.008,6.914,6502.8,6468.2,6400.6,6338.6,3933.6,3927.6,3922,3919,2761.4,2765.8,2779.8,2788
2017-10-24 13:45:00,2759.8942,3953.5055,6564.6977,2.809,4.006,6.914,6502.2,6473.6,6400.6,6338.6,3933.2,3927.6,3923.4,3919,2762.2,2766,2779.6,2788
2017-10-24 13:46:00,2759.8536,3953.8229,6564.57,2.81,4.005,6.915,6503.6,6471.8,6400.6,6343.4,3934,3927.6,3923.4,3919,2761,2766,2779.6,2788
2017-10-24 13:47:00,2760.054,3953.9966,6564.2448,2.81,4.006,6.913,6501.6,6470,6400.6,6339,3933.2,3928,3923.4,3919,2761,2765.6,2779.6,2788
2017-10-24 13:48:00,2759.2429,3953.0273,6564.7387,2.809,4.007,6.916,6503.2,6471.4,6400.6,6339,3933,3928,3923.4,3919,2760.8,2766.2,2779.6,2788
2017-10-24 13:49:00,2758.6183,3952.4521,6564.3939,2.81,4.007,6.915,6503,6469,6400.6,6339,3932.6,3927.6,3923.4,3919,2760.4,2765.4,2779.4,2788
2017-10-24 13:50:00,2758.5204,3951.8806,6562.215,2.81,4.006,6.913,6500.2,6469.6,6400.6,6339,3932.2,3927.2,3923.4,3919,2760.6,2765.2,2779.4,2788
2017-10-24 13:51:00,2758.631,3951.8554,6562.4576,2.81,4.007,6.914,6504.2,6472.6,6400.6,6338.8,3933,3927.2,3923.4,3919,2760.6,2766.2,2779.4,2788
2017-10-24 13:52:00,2757.4086,3950.809,6563.2079,2.809,4.005,6.914,6503.8,6470.2,6400.6,6338.8,3931,3926,3923.4,3918.8,2759.8,2765,2779.4,2788
2017-10-24 13:53:00,2758.655,3951.9903,6562.7903,2.81,4.006,6.913,6506.6,6477,6400.6,6342.4,3932.8,3927.4,3921.8,3916.6,2760.4,2765,2778,2788
2017-10-24 13:54:00,2759.8609,3953.8798,6562.7285,2.81,4.008,6.914,6506,6473,6400.6,6342.4,3933.2,3925.8,3922,3916.6,2760.4,2765.2,2778,2788
2017-10-24 13:55:00,2758.9576,3953.4492,6562.7033,2.81,4.007,6.915,6502.6,6472.8,6394.6,6342.4,3931.8,3927.6,3922,3916.6,2759.4,2765,2778,2788
2017-10-24 13:56:00,2758.3544,3952.5869,6562.4803,2.809,4.005,6.913,6500,6469.2,6395.2,6339,3931,3925.2,3922,3916.6,2758.2,2765,2777.4,2788
2017-10-24 13:57:00,2757.8419,3951.9424,6561.0618,2.808,4.007,6.913,6499.6,6467.4,6394.8,6338.6,3931.4,3925.4,3919.6,3916.6,2759.2,2765,2777.4,2788
2017-10-24 13:58:00,2759.0779,3952.5598,6558.2262,2.809,4.006,6.908,6496.6,6465.4,6391,6338.6,3932,3926,3919.6,3916.6,2759.6,2764,2777.4,2788
2017-10-24 13:59:00,2760.0813,3953.6553,6556.8604,2.81,4.006,6.905,6497.8,6467.4,6389.2,6335,3932,3926,3919.6,3916.6,2760.4,2765.2,2778.4,2788
2017-10-24 14:00:00,2760.8458,3954.6735,6556.923,2.81,4.009,6.91,6504,6472.6,6389.2,6340,3934,3928,3920.8,3916.6,2760.6,2766,2778.4,2788
2017-10-24 14:01:00,2762.079,3956.4135,6558.8062,2.811,4.01,6.91,6509,6476.4,6398.6,6359.2,3935.8,3929.8,3924.8,3919.6,2761.2,2767,2778.4,2788
2017-10-24 14:02:00,2761.7901,3957.2696,6562.3671,2.812,4.013,6.917,6521.8,6481,6411,6356.4,3938.4,3932.6,3926.8,3919.6,2761.2,2766.8,2780,2790
2017-10-24 14:03:00,2760.5082,3956.6787,6566.4628,2.81,4.012,6.913,6519,6487,6412.6,6355.8,3937.4,3931.8,3925.4,3919.6,2760.4,2766,2779,2789
2017-10-24 14:04:00,2761.0152,3957.1178,6569.0279,2.811,4.011,6.92,6520.2,6489,6412.6,6355.8,3937.8,3931.8,3924.4,3923.6,2761.2,2766.6,2779,2789
2017-10-24 14:05:00,2760.723,3956.9765,6568.6256,2.811,4.012,6.921,6521.4,6491.8,6417.2,6355.8,3937.6,3930.8,3926,3923.6,2760.2,2765.8,2779,2789
2017-10-24 14:06:00,2759.9934,3956.6935,6569.4556,2.81,4.009,6.922,6520.8,6488.2,6417.2,6362.2,3937.2,3930.8,3924.6,3923.6,2760.6,2765.8,2779,2789
2017-10-24 14:07:00,2759.8855,3956.4335,6570.7215,2.809,4.009,6.921,6523.4,6492,6417.2,6362.2,3937.2,3931.4,3924.6,3923.6,2758.8,2765.2,2779,2789
2017-10-24 14:08:00,2759.6147,3956.3067,6570.6954,2.809,4.012,6.922,6520.8,6491,6416.6,6362.2,3937,3931.4,3924.6,3923.6,2759.6,2765.6,2777.6,2788.4
2017-10-24 14:09:00,2758.4125,3955.1965,6569.476,2.81,4.011,6.921,6518.2,6486,6416.6,6357,3935.2,3929.8,3923.6,3919.4,2757.6,2763.8,2777.6,2788.4
2017-10-24 14:10:00,2757.9353,3954.8635,6569.8205,2.808,4.01,6.922,6518.4,6483.6,6416.6,6357,3935.4,3929.8,3923.6,3919.2,2757.4,2764,2777.6,2788.4
2017-10-24 14:11:00,2756.3258,3953.8368,6569.102,2.807,4.01,6.924,6519.8,6485.2,6416.6,6357,3934.2,3929,3923.6,3919.2,2755.8,2762.4,2777.6,2788.4
2017-10-24 14:12:00,2755.7179,3953.2003,6568.7905,2.805,4.009,6.923,6518.6,6485,6416.6,6357,3933.4,3928,3923.6,3919.2,2754.6,2760.4,2777.6,2788.4
2017-10-24 14:13:00,2753.5418,3951.8167,6568.2336,2.804,4.007,6.923,6520,6485,6416.6,6357,3932.2,3926.8,3923.6,3919.2,2752.4,2758.4,2771,2780
2017-10-24 14:14:00,2755.1352,3952.9566,6567.175,2.804,4.007,6.924,6519.6,6486,6416.6,6357,3932.8,3926.6,3921.6,3919.2,2753.2,2759,2771,2780
2017-10-24 14:15:00,2757.1001,3955.016,6567.3962,2.806,4.008,6.917,6524.2,6489.2,6416.6,6355.4,3934.6,3929,3921.6,3918.8,2754.8,2761.2,2772,2780
2017-10-24 14:16:00,2756.1921,3954.7561,6568.2074,2.806,4.009,6.922,6520.6,6485.8,6416.6,6360.8,3933.6,3927.8,3921.6,3918.8,2754,2760.6,2773,2780
2017-10-24 14:17:00,2756.2824,3954.993,6568.758,2.806,4.009,6.922,6521.6,6485.8,6416.6,6360.8,3933,3926,3921.6,3918.8,2754.4,2761,2773,2780
